"","Day","S","I","R"
"1",1,108123.744222624,1110.87896251421,-9234.62318513864
"2",2,94800.9440119359,1784.23213597722,3414.82385208685
"3",3,97246.415307725,582.272915198456,2171.31177707652
"4",4,94286.876958982,352.976724673575,5360.14631634444
"5",5,95016.0449005568,445.150909780993,4538.80418966224
"6",6,99035.6188937583,236.535008213558,727.846098028107
"7",7,100288.872506351,2182.86164481033,-2471.73415116119
"8",8,107973.840231704,205.818139684364,-8179.65837138845
"9",9,92375.3388848387,1034.64450107037,6590.01661409095
"10",10,104975.213330821,2997.93754910915,-7973.15087993031
"11",11,105041.360961135,2541.30716271478,-7582.66812384971
"12",12,115578.296813858,151.338242657507,-15729.6350565157
"13",13,89512.1489951963,1652.27407983422,8835.57692496946
"14",14,90364.3789405548,776.799404484992,8858.82165496019
"15",15,110192.509856285,2128.61127418837,-12321.1211304734
"16",16,101757.339751189,-257.992799880592,-1499.34695130799
"17",17,114518.745731991,2076.21252767237,-16594.9582596638
"18",18,103656.827487699,3880.70632118666,-7537.53380888594
"19",19,112940.712269262,1006.02781226383,-13946.7400815263
"20",20,107421.190352282,1612.97607293682,-9034.16642521913
"21",21,93944.6155103863,179.416796101542,5875.9676935122
"22",22,94536.1916768484,1709.80317111499,3754.0051520366
"23",23,110421.247288,1037.98197387799,-11459.2292618779
"24",24,105366.10742854,1500.31485906604,-6866.42228760637
"25",25,90822.9817115547,1194.39324502782,7982.6250434175
"26",26,99108.800717139,759.010225716415,132.18905714458
"27",27,94221.313290849,741.018159908118,5037.66854924289
"28",28,96881.2541191392,1276.03226053214,1842.71362032871
"29",29,93351.3126406498,2089.41242146746,4559.27493788272
"30",30,97695.8621425809,1156.99356425475,1147.14429316439
"31",31,100617.648890659,1783.44927581738,-2401.09816647669
"32",32,95806.6751350631,1911.64259535982,2281.68226957713
"33",33,91144.3017554409,1771.66526624876,7084.03297831034
"34",34,106402.379365006,2557.94753040994,-8960.3268954158
"35",35,101948.092492791,2853.8965318472,-4801.98902463858
"36",36,106319.196913088,1435.85898008443,-7755.05589317234
"37",37,103436.538907904,1762.82944292192,-5199.36835082603
"38",38,100567.160868012,1712.90100739219,-2280.06187540445
"39",39,111881.516263954,1951.89987158247,-13833.4161355366
"40",40,94998.9204516189,179.926866092048,4821.15268228903
"41",41,110060.442364394,-282.465664332399,-9777.97670006192
"42",42,108826.121324103,2336.42096561337,-11162.5422897161
"43",43,112298.729282883,2103.7877683357,-14402.5170512188
"44",44,89149.3453532688,1300.65458751255,9550.00005921867
"45",45,90961.6615448249,2356.29600044935,6682.04245472579
"46",46,105751.868381987,448.516883191556,-6200.3852651784
"47",47,99000.1907033493,-276.270188914614,1276.07948556532
"48",48,99722.5276841366,-79.999873376197,357.472189239583
"49",49,88660.9071136387,1115.29681190274,10223.7960744585
"50",50,77237.8064602464,2549.87235654467,20212.321183209
"51",51,111844.735482934,1610.13449520679,-13454.8699781405
"52",52,74175.2907704954,2042.82769295645,23781.8815365482
"53",53,103494.404886774,1940.78716226528,-5435.19204903893
"54",54,81403.7794283673,2024.77641978303,16571.4441518497
"55",55,100401.823887155,1605.44828001478,-2007.2721671699
"56",56,102106.912630179,1186.27212576372,-3293.1847559432
"57",57,109209.271112051,1460.96538833084,-10670.2365003816
"58",58,104326.205991349,1554.50443443544,-5880.71042578486
"59",59,94781.6724339706,3541.60738373223,1676.7201822972
"60",60,94030.4734922974,3125.15161280777,2844.37489489478
"61",61,100510.607817463,1899.4292182111,-2410.03703567404
"62",62,107109.582425612,833.596978578112,-7943.17940418995
"63",63,113794.881627188,2039.61788733733,-15834.4995145253
"64",64,120068.875943937,1188.7669320423,-21257.642875979
"65",65,96127.2514726017,1508.19050969514,2364.55801770317
"66",66,107196.644099749,1966.10066155463,-9162.74476130341
"67",67,88432.0654146632,1504.71862622257,10063.2159591143
"68",68,91860.6098218999,1463.50348097518,6675.88669712494
"69",69,113342.873130632,3039.38772491256,-16382.2608555443
"70",70,106728.907156911,2230.62535750122,-8959.53251441218
"71",71,84559.9350192747,1522.48965355552,13917.5753271698
"72",72,92890.0582793024,2008.52407166308,5101.41764903453
"73",73,82823.02088296,317.909705342288,16859.0694116977
"74",74,88427.7944949475,1460.31388071115,10111.8916243413
"75",75,74446.9152982363,923.568162328753,24629.516539435
"76",76,77587.8235037176,3028.33188816691,19383.8446081155
"77",77,89736.135707418,447.43410055004,9816.43019203192
"78",78,89864.3872327822,4737.14103759911,5398.47172961871
"79",79,96284.5684643626,982.28844788531,2733.14308775208
"80",80,76390.4526680008,2434.08294390675,21175.4643880924
"81",81,87112.1749057518,779.255033416149,12108.5700608321
"82",82,79042.5723074721,2037.3617757999,18920.065916728
"83",83,73475.7868756524,1406.17883044928,25118.0342938983
"84",84,73956.3273208847,3076.92409020149,22966.7485889138
"85",85,117612.684630639,1642.39210311956,-19255.076733759
"86",86,72988.8461156591,2350.05228251547,24661.1016018254
"87",87,84591.2890058283,1685.01708384262,13723.693910329
"88",88,101393.276463947,2953.84196349388,-4347.11842744053
"89",89,86929.2363511383,3059.16655652777,10011.597092334
"90",90,97908.6634495712,1948.31767970546,143.018870723353
"91",91,84414.4181250927,3764.83089727012,11820.7509776372
"92",92,86251.9081573002,4405.25947722645,9342.83236547337
"93",93,91333.2756579326,3464.73061096806,5201.99373109931
"94",94,88236.1418262713,2251.04083196945,9512.81734175924
"95",95,65482.9822255323,2723.16091595983,31793.8568585079
"96",96,100491.924635609,2387.79707630754,-2879.72171191673
"97",97,102910.790801848,3052.75929930767,-5963.55010115559
"98",98,73006.0247345603,3361.59709326984,23632.3781721699
"99",99,119699.304896857,1792.0796360531,-21491.38453291
"100",100,89310.8071966515,728.883537397091,9960.30926595138
"101",101,81407.0844011581,798.364125989798,17794.5514728521
"102",102,100617.168989605,2470.67094503577,-3087.83993464126
"103",103,100951.106018312,4020.6174051572,-4971.7234234692
"104",104,90196.7211746795,2069.62161497692,7733.6572103436
"105",105,90365.0387217828,1830.68651996895,7804.27475824821
"106",106,93339.0661534878,2076.8596683679,4584.07417814432
"107",107,88702.7855351297,-649.134460032059,11946.3489249024
"108",108,74531.5877831861,1682.11256009613,23786.2996567178
"109",109,85645.2418519789,4582.5188855137,9772.23926250736
"110",110,95620.1065308491,687.2003366085,3692.69313254239
"111",111,83420.4790507655,189.033991267793,16390.4869579667
"112",112,82522.1865500357,2634.3470937789,14843.4663561854
"113",113,83769.6444943586,3148.97728495121,13081.3782206902
"114",114,94395.2886955946,2752.29925440411,2852.41205000133
"115",115,67580.0500159242,1874.01696312075,30545.9330209551
"116",116,91132.09528256,1295.04326121862,7572.86145622141
"117",117,84563.9875809424,2314.78417479795,13121.2282442596
"118",118,98579.9645449958,982.616830464613,437.418624539626
"119",119,78982.776693364,-297.488596302904,21314.711902939
"120",120,89197.368119147,2624.09865209641,8178.53322875664
"121",121,83778.3138857453,2257.52151831987,13964.1645959348
"122",122,79505.047256023,1514.74525331114,18980.2074906659
"123",123,66926.1698538968,1971.70515927059,31102.1249868326
"124",124,91682.2705451669,2401.6289765564,5916.10047827666
"125",125,76271.30385173,1826.86440885203,21901.831739418
"126",126,78936.3929631327,2329.18133736504,18734.4256995022
"127",127,90329.1809513604,459.710211595713,9211.10883704388
"128",128,91003.1238717827,2263.05885634792,6733.81727186936
