"","Day","S","E","I","R"
"1",1,99021.2586870087,54.0929698531957,1504.92969011888,-580.281346980725
"2",2,98852.116322336,98.8607269122544,1924.7381183368,-875.715167585041
"3",3,98802.2098819336,135.972147086667,2272.5835195117,-1210.76554853192
"4",4,98871.2830129653,166.797377356291,2544.41678811488,-1582.49717843649
"5",5,98924.1212724157,192.46136851962,2793.01802678313,-1909.60066771842
"6",6,98860.9491576058,213.887796862776,2993.23119747846,-2068.06815194701
"7",7,98876.1748346601,231.835105640126,3164.76970073366,-2272.77964103392
"8",8,98644.5134202333,246.926083875368,3296.9477428355,-2188.38724694415
"9",9,98518.2916095025,259.672143873313,3435.26029752686,-2213.22405090268
"10",10,98285.7015109006,270.493249346531,3522.82513090942,-2079.01989115658
"11",11,98365.0208096711,279.734274603687,3608.43172685064,-2253.18681112547
"12",12,98458.3708153831,287.678434837255,3688.48521773121,-2434.53446795159
"13",13,98411.3867647363,294.558312512803,3756.32704858243,-2462.27212583157
"14",14,98321.3364868622,300.564910579462,3799.85461262857,-2421.75601007025
"15",15,98432.1464348227,305.855085923298,3860.9844566173,-2598.9859773633
"16",16,98320.738486245,310.557653096054,3909.54254997471,-2540.83868931581
"17",17,98276.2900141583,314.778396357113,3960.42203733189,-2551.49044784733
"18",18,98268.2924657835,318.604185410679,3981.60421050974,-2568.50086170387
"19",19,98157.0722722413,322.106355220405,4033.45713715959,-2512.63576462134
"20",20,98016.3129265312,325.34348156224,4094.65751052169,-2436.31391861517
"21",21,98088.4898286169,328.363660404457,4121.05391073415,-2537.90739975552
"22",22,97934.7522027285,331.206379856482,4134.81894666098,-2400.77752924598
"23",23,97986.527706089,333.904057547056,4164.88188905937,-2485.31365269539
"24",24,97596.3859539936,336.48330325554,4206.0537966689,-2138.92305391802
"25",25,97507.6073460261,338.965955917704,4239.23433996384,-2085.80764190764
"26",26,97538.0008458048,341.369935340831,4269.21978117963,-2148.59056232521
"27",27,97626.7131526368,343.709941749072,4300.54114921622,-2270.96424360213
"28",28,97555.7624810428,345.998030356945,4330.92703968227,-2232.68755108199
"29",29,97683.9808044134,348.244083305703,4371.21554496963,-2403.44043268874
"30",30,97459.2791286648,350.456197303984,4392.60869606116,-2202.34402202994
"31",31,97453.5132784835,352.641002035261,4400.87131934777,-2207.02559986652
"32",32,97487.1562689264,354.803921702086,4422.52630716584,-2264.48649779427
"33",33,97420.3367607492,356.949389866091,4447.92034771852,-2225.20649833377
"34",34,97323.4098207221,359.081025927104,4492.39628423357,-2174.88713088281
"35",35,97230.5782658036,361.201780093683,4534.7004325793,-2126.48047847663
"36",36,97141.3525056347,363.314052472927,4558.9523541677,-2063.61891227533
"37",37,97124.953368006,365.419790901854,4588.31555754779,-2078.68871645563
"38",38,96978.0299958863,367.520571316785,4609.86466066428,-1955.41522786733
"39",39,96995.3754356582,369.617663778981,4638.37832261137,-2003.37142204852
"40",40,96897.736546207,371.712086717721,4657.56592403284,-1927.01455695751
"41",41,96732.4788505961,373.804651494548,4678.85716230537,-1785.140664396
"42",42,96543.4886907715,375.89599901669,4693.00952580752,-1612.39421559575
"43",43,96632.4720842571,377.986629819027,4719.04884690034,-1729.50756097651
"44",44,96633.8442216087,380.076928780539,4751.3270197232,-1765.24817011241
"45",45,96666.3407684771,382.167185432974,4774.98542404589,-1823.49337795599
"46",46,96629.0259992086,384.257610648451,4804.02428623018,-1817.30789608725
"47",47,96400.1901884323,386.348350352309,4828.47983109266,-1615.01836987722
"48",48,96452.7540901602,388.439496792084,4846.6504207669,-1687.84400771919
"49",49,96407.6120601614,390.53109779877,4888.65077146359,-1686.79392942379
"50",50,96547.558620877,392.623164398654,4919.29471769988,-1859.47650297558
"51",51,96436.5070212956,394.715677070078,4928.04221967793,-1759.26491804366
"52",52,96358.9189658105,396.808590886958,4978.51335956037,-1734.24091625785
"53",53,96167.40505721,398.901839747715,5018.73625093371,-1585.04314789147
"54",54,96156.9906083433,400.995339852864,5031.8692324134,-1589.85518060952
"55",55,95987.6695829629,403.088992565348,5054.42161273393,-1445.18018826221
"56",56,96037.5028092438,405.182686763809,5078.69437379287,-1521.37986980049
"57",57,96080.9993174315,407.276300779317,5073.99158443518,-1562.26720264597
"58",58,96042.1224374691,409.369703989945,5090.00566021042,-1541.49780166949
"59",59,95911.7821526364,411.4627581343,5133.93887313,-1457.1837839007
"60",60,95735.604093974,413.55531839423,5178.03031905657,-1327.18973142482
"61",61,95689.9178249009,415.647234287977,5202.31337911407,-1307.87843830299
"62",62,95719.6224579214,417.738350407667,5235.32569587893,-1372.68650420797
"63",63,95694.0182155452,419.828507029017,5239.66751583963,-1353.51423841381
"64",64,95647.157449722,421.917540616144,5290.05916243719,-1359.13415277537
"65",65,95483.1619171518,424.005284240293,5322.36629793012,-1229.53349932217
"66",66,95354.1147966532,426.091567927948,5332.35331477185,-1112.55967935297
"67",67,95173.2909439235,428.176218951028,5361.85902911897,-963.32619199348
"68",68,95230.9765522486,430.259062069613,5387.67939927613,-1048.91501359436
"69",69,95425.5344782039,432.339919735783,5408.30973822383,-1266.1841361635
